time_s,gap_um,node,wall_element,triangle_index,source
0.000989499967545271,12.230177421996487,130,441,880,existing increment orientation and U; not new contact output
0.0009899999713525176,11.794414214102835,130,441,880,existing increment orientation and U; not new contact output
0.0009904999751597643,11.358357074028664,130,441,880,existing increment orientation and U; not new contact output
0.000990999978967011,10.921984690442542,130,441,880,existing increment orientation and U; not new contact output
0.0009914999827742577,10.485319258149014,130,441,880,existing increment orientation and U; not new contact output
0.0009919999865815043,10.048349664414218,130,441,880,existing increment orientation and U; not new contact output
0.000992499990388751,9.61108782166395,130,441,880,existing increment orientation and U; not new contact output
0.0009929999941959977,9.173523922443323,130,441,880,existing increment orientation and U; not new contact output
0.0009934999980032444,8.735657127944625,130,441,880,existing increment orientation and U; not new contact output
0.000994000001810491,8.297477693728474,130,441,880,existing increment orientation and U; not new contact output
0.0009945000056177378,7.859007703301631,130,441,880,existing increment orientation and U; not new contact output
0.0009950000094249845,7.420247579943739,130,441,880,existing increment orientation and U; not new contact output
0.0009955000132322311,6.98117610586118,130,441,880,existing increment orientation and U; not new contact output
0.0009960000170394778,6.541815345485296,130,441,880,existing increment orientation and U; not new contact output
0.0009965000208467245,6.102165731986544,130,441,880,existing increment orientation and U; not new contact output
0.0009970000246539712,5.662216299714938,130,441,880,existing increment orientation and U; not new contact output
0.0009975000284612179,5.221957140455184,130,441,880,existing increment orientation and U; not new contact output
0.0009980000322684646,4.781410478317778,130,441,880,existing increment orientation and U; not new contact output
0.0009985000360757113,4.340576682243403,130,441,880,existing increment orientation and U; not new contact output
0.000999000039882958,3.8994346054515066,130,441,880,existing increment orientation and U; not new contact output
0.0009995000436902046,3.458006175319309,130,441,880,existing increment orientation and U; not new contact output
0.0010000000474974513,3.016291972367797,130,441,880,existing increment orientation and U; not new contact output
